Platform Type	Center	Platform	Level	Sample	Barcode	File Name
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5936-01	TCGA-50-5936-01A-11R-1628-07	unc.edu.3bb181ee-960f-488b-b04b-c2acb7cfb127.1225631.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5936-01	TCGA-50-5936-01A-11R-1628-07	unc.edu.3bb181ee-960f-488b-b04b-c2acb7cfb127.1226879.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5936-01	TCGA-50-5936-01A-11R-1628-07	unc.edu.3bb181ee-960f-488b-b04b-c2acb7cfb127.1226880.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5936-01	TCGA-50-5936-01A-11R-1628-07	unc.edu.3bb181ee-960f-488b-b04b-c2acb7cfb127.1226907.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5936-01	TCGA-50-5936-01A-11R-1628-07	unc.edu.3bb181ee-960f-488b-b04b-c2acb7cfb127.1226910.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5936-01	TCGA-50-5936-01A-11R-1628-07	unc.edu.3bb181ee-960f-488b-b04b-c2acb7cfb127.1761098.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5939-01	TCGA-50-5939-01A-11R-1628-07	unc.edu.3cafb1e5-9de0-4ced-8b87-d2299a207b97.1225701.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5939-01	TCGA-50-5939-01A-11R-1628-07	unc.edu.3cafb1e5-9de0-4ced-8b87-d2299a207b97.1227496.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5939-01	TCGA-50-5939-01A-11R-1628-07	unc.edu.3cafb1e5-9de0-4ced-8b87-d2299a207b97.1227497.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5939-01	TCGA-50-5939-01A-11R-1628-07	unc.edu.3cafb1e5-9de0-4ced-8b87-d2299a207b97.1227509.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5939-01	TCGA-50-5939-01A-11R-1628-07	unc.edu.3cafb1e5-9de0-4ced-8b87-d2299a207b97.1227510.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5939-01	TCGA-50-5939-01A-11R-1628-07	unc.edu.3cafb1e5-9de0-4ced-8b87-d2299a207b97.1761090.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6979-11	TCGA-55-6979-11A-01R-1949-07	unc.edu.3d563365-c563-4fba-b67b-8aad1af89eab.1201333.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6979-11	TCGA-55-6979-11A-01R-1949-07	unc.edu.3d563365-c563-4fba-b67b-8aad1af89eab.1203283.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6979-11	TCGA-55-6979-11A-01R-1949-07	unc.edu.3d563365-c563-4fba-b67b-8aad1af89eab.1203284.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6979-11	TCGA-55-6979-11A-01R-1949-07	unc.edu.3d563365-c563-4fba-b67b-8aad1af89eab.1203388.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6979-11	TCGA-55-6979-11A-01R-1949-07	unc.edu.3d563365-c563-4fba-b67b-8aad1af89eab.1203391.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6979-11	TCGA-55-6979-11A-01R-1949-07	unc.edu.3d563365-c563-4fba-b67b-8aad1af89eab.1759712.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6983-01	TCGA-55-6983-01A-11R-1949-07	unc.edu.3f4a27fd-378a-4d74-91c1-eda773c26b79.1501250.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6983-01	TCGA-55-6983-01A-11R-1949-07	unc.edu.3f4a27fd-378a-4d74-91c1-eda773c26b79.1504271.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6983-01	TCGA-55-6983-01A-11R-1949-07	unc.edu.3f4a27fd-378a-4d74-91c1-eda773c26b79.1504272.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6983-01	TCGA-55-6983-01A-11R-1949-07	unc.edu.3f4a27fd-378a-4d74-91c1-eda773c26b79.1504337.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6983-01	TCGA-55-6983-01A-11R-1949-07	unc.edu.3f4a27fd-378a-4d74-91c1-eda773c26b79.1504338.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6983-01	TCGA-55-6983-01A-11R-1949-07	unc.edu.3f4a27fd-378a-4d74-91c1-eda773c26b79.1750776.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-6595-11	TCGA-50-6595-11A-01R-1858-07	unc.edu.44ffccc3-f2ba-4c7a-bc88-afbf93f63102.1501227.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-6595-11	TCGA-50-6595-11A-01R-1858-07	unc.edu.44ffccc3-f2ba-4c7a-bc88-afbf93f63102.1503260.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-6595-11	TCGA-50-6595-11A-01R-1858-07	unc.edu.44ffccc3-f2ba-4c7a-bc88-afbf93f63102.1503261.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-6595-11	TCGA-50-6595-11A-01R-1858-07	unc.edu.44ffccc3-f2ba-4c7a-bc88-afbf93f63102.1503332.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-6595-11	TCGA-50-6595-11A-01R-1858-07	unc.edu.44ffccc3-f2ba-4c7a-bc88-afbf93f63102.1503333.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-6595-11	TCGA-50-6595-11A-01R-1858-07	unc.edu.44ffccc3-f2ba-4c7a-bc88-afbf93f63102.1750769.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-91-6835-01	TCGA-91-6835-01A-11R-1858-07	unc.edu.4502921a-1650-4721-b814-c9435fe6042d.1099341.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-91-6835-01	TCGA-91-6835-01A-11R-1858-07	unc.edu.4502921a-1650-4721-b814-c9435fe6042d.1102677.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-91-6835-01	TCGA-91-6835-01A-11R-1858-07	unc.edu.4502921a-1650-4721-b814-c9435fe6042d.1102678.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-91-6835-01	TCGA-91-6835-01A-11R-1858-07	unc.edu.4502921a-1650-4721-b814-c9435fe6042d.1102755.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-91-6835-01	TCGA-91-6835-01A-11R-1858-07	unc.edu.4502921a-1650-4721-b814-c9435fe6042d.1102763.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-91-6835-01	TCGA-91-6835-01A-11R-1858-07	unc.edu.4502921a-1650-4721-b814-c9435fe6042d.1760315.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-3398-11	TCGA-44-3398-11B-01R-1758-07	unc.edu.453cdfcc-52a8-4ab0-80ac-ce1dc1bc1bf8.2303291.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-3398-11	TCGA-44-3398-11B-01R-1758-07	unc.edu.453cdfcc-52a8-4ab0-80ac-ce1dc1bc1bf8.2305010.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-3398-11	TCGA-44-3398-11B-01R-1758-07	unc.edu.453cdfcc-52a8-4ab0-80ac-ce1dc1bc1bf8.2305011.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-3398-11	TCGA-44-3398-11B-01R-1758-07	unc.edu.453cdfcc-52a8-4ab0-80ac-ce1dc1bc1bf8.2305086.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-3398-11	TCGA-44-3398-11B-01R-1758-07	unc.edu.453cdfcc-52a8-4ab0-80ac-ce1dc1bc1bf8.2305087.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-3398-11	TCGA-44-3398-11B-01R-1758-07	unc.edu.453cdfcc-52a8-4ab0-80ac-ce1dc1bc1bf8.2305519.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6148-01	TCGA-44-6148-01A-11R-1755-07	unc.edu.472518f5-c62b-4e50-9ea9-077a44a8f117.1207549.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6148-01	TCGA-44-6148-01A-11R-1755-07	unc.edu.472518f5-c62b-4e50-9ea9-077a44a8f117.1210136.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6148-01	TCGA-44-6148-01A-11R-1755-07	unc.edu.472518f5-c62b-4e50-9ea9-077a44a8f117.1210137.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6148-01	TCGA-44-6148-01A-11R-1755-07	unc.edu.472518f5-c62b-4e50-9ea9-077a44a8f117.1210338.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6148-01	TCGA-44-6148-01A-11R-1755-07	unc.edu.472518f5-c62b-4e50-9ea9-077a44a8f117.1210341.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6148-01	TCGA-44-6148-01A-11R-1755-07	unc.edu.472518f5-c62b-4e50-9ea9-077a44a8f117.1761306.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6146-11	TCGA-44-6146-11A-01R-1858-07	unc.edu.488285fc-5482-46b7-b97e-2f5e7330311a.1100748.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6146-11	TCGA-44-6146-11A-01R-1858-07	unc.edu.488285fc-5482-46b7-b97e-2f5e7330311a.1102452.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6146-11	TCGA-44-6146-11A-01R-1858-07	unc.edu.488285fc-5482-46b7-b97e-2f5e7330311a.1102453.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6146-11	TCGA-44-6146-11A-01R-1858-07	unc.edu.488285fc-5482-46b7-b97e-2f5e7330311a.1102531.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6146-11	TCGA-44-6146-11A-01R-1858-07	unc.edu.488285fc-5482-46b7-b97e-2f5e7330311a.1102534.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-6146-11	TCGA-44-6146-11A-01R-1858-07	unc.edu.488285fc-5482-46b7-b97e-2f5e7330311a.1760308.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2668-01	TCGA-44-2668-01A-01R-0946-07	unc.edu.4c5c1c05-b9d1-4073-9d91-5c4e552928ae.1101291.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2668-01	TCGA-44-2668-01A-01R-0946-07	unc.edu.4c5c1c05-b9d1-4073-9d91-5c4e552928ae.1105290.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2668-01	TCGA-44-2668-01A-01R-0946-07	unc.edu.4c5c1c05-b9d1-4073-9d91-5c4e552928ae.1105291.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2668-01	TCGA-44-2668-01A-01R-0946-07	unc.edu.4c5c1c05-b9d1-4073-9d91-5c4e552928ae.1105320.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2668-01	TCGA-44-2668-01A-01R-0946-07	unc.edu.4c5c1c05-b9d1-4073-9d91-5c4e552928ae.1105321.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2668-01	TCGA-44-2668-01A-01R-0946-07	unc.edu.4c5c1c05-b9d1-4073-9d91-5c4e552928ae.1760336.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5931-11	TCGA-50-5931-11A-01R-1858-07	unc.edu.4cc61cbe-fa79-499b-9fd5-9b454030154c.1099358.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5931-11	TCGA-50-5931-11A-01R-1858-07	unc.edu.4cc61cbe-fa79-499b-9fd5-9b454030154c.1102087.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5931-11	TCGA-50-5931-11A-01R-1858-07	unc.edu.4cc61cbe-fa79-499b-9fd5-9b454030154c.1102088.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5931-11	TCGA-50-5931-11A-01R-1858-07	unc.edu.4cc61cbe-fa79-499b-9fd5-9b454030154c.1102236.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5931-11	TCGA-50-5931-11A-01R-1858-07	unc.edu.4cc61cbe-fa79-499b-9fd5-9b454030154c.1102249.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5931-11	TCGA-50-5931-11A-01R-1858-07	unc.edu.4cc61cbe-fa79-499b-9fd5-9b454030154c.1760310.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6970-01	TCGA-55-6970-01A-11R-1949-07	unc.edu.4f5215c3-7763-49f8-afe7-b3ce3474afe2.1096675.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6970-01	TCGA-55-6970-01A-11R-1949-07	unc.edu.4f5215c3-7763-49f8-afe7-b3ce3474afe2.1099085.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6970-01	TCGA-55-6970-01A-11R-1949-07	unc.edu.4f5215c3-7763-49f8-afe7-b3ce3474afe2.1099086.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6970-01	TCGA-55-6970-01A-11R-1949-07	unc.edu.4f5215c3-7763-49f8-afe7-b3ce3474afe2.1099119.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6970-01	TCGA-55-6970-01A-11R-1949-07	unc.edu.4f5215c3-7763-49f8-afe7-b3ce3474afe2.1099120.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6970-01	TCGA-55-6970-01A-11R-1949-07	unc.edu.4f5215c3-7763-49f8-afe7-b3ce3474afe2.1759533.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6971-01	TCGA-55-6971-01A-11R-1949-07	unc.edu.50b1d328-57c8-44ab-9c1a-a2bdbc40c6a4.1096949.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6971-01	TCGA-55-6971-01A-11R-1949-07	unc.edu.50b1d328-57c8-44ab-9c1a-a2bdbc40c6a4.1100093.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6971-01	TCGA-55-6971-01A-11R-1949-07	unc.edu.50b1d328-57c8-44ab-9c1a-a2bdbc40c6a4.1100094.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6971-01	TCGA-55-6971-01A-11R-1949-07	unc.edu.50b1d328-57c8-44ab-9c1a-a2bdbc40c6a4.1100788.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6971-01	TCGA-55-6971-01A-11R-1949-07	unc.edu.50b1d328-57c8-44ab-9c1a-a2bdbc40c6a4.1100792.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6971-01	TCGA-55-6971-01A-11R-1949-07	unc.edu.50b1d328-57c8-44ab-9c1a-a2bdbc40c6a4.1759888.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5933-01	TCGA-50-5933-01A-11R-1755-07	unc.edu.51eae0de-8f16-4093-b42e-5c34c4768459.1083653.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5933-01	TCGA-50-5933-01A-11R-1755-07	unc.edu.51eae0de-8f16-4093-b42e-5c34c4768459.1085250.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5933-01	TCGA-50-5933-01A-11R-1755-07	unc.edu.51eae0de-8f16-4093-b42e-5c34c4768459.1085251.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5933-01	TCGA-50-5933-01A-11R-1755-07	unc.edu.51eae0de-8f16-4093-b42e-5c34c4768459.1085524.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5933-01	TCGA-50-5933-01A-11R-1755-07	unc.edu.51eae0de-8f16-4093-b42e-5c34c4768459.1085528.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-50-5933-01	TCGA-50-5933-01A-11R-1755-07	unc.edu.51eae0de-8f16-4093-b42e-5c34c4768459.1757490.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6745-01	TCGA-49-6745-01A-11R-1858-07	unc.edu.5969b621-a81e-42aa-ac40-4849df285060.1105740.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6745-01	TCGA-49-6745-01A-11R-1858-07	unc.edu.5969b621-a81e-42aa-ac40-4849df285060.1109039.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6745-01	TCGA-49-6745-01A-11R-1858-07	unc.edu.5969b621-a81e-42aa-ac40-4849df285060.1109040.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6745-01	TCGA-49-6745-01A-11R-1858-07	unc.edu.5969b621-a81e-42aa-ac40-4849df285060.1109068.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6745-01	TCGA-49-6745-01A-11R-1858-07	unc.edu.5969b621-a81e-42aa-ac40-4849df285060.1109069.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6745-01	TCGA-49-6745-01A-11R-1858-07	unc.edu.5969b621-a81e-42aa-ac40-4849df285060.1760525.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-4490-01	TCGA-49-4490-01A-21R-1858-07	unc.edu.5e45c9ab-f5fe-497b-b919-72b0d8dec83d.1207238.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-4490-01	TCGA-49-4490-01A-21R-1858-07	unc.edu.5e45c9ab-f5fe-497b-b919-72b0d8dec83d.1209473.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-4490-01	TCGA-49-4490-01A-21R-1858-07	unc.edu.5e45c9ab-f5fe-497b-b919-72b0d8dec83d.1209474.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-4490-01	TCGA-49-4490-01A-21R-1858-07	unc.edu.5e45c9ab-f5fe-497b-b919-72b0d8dec83d.1209600.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-4490-01	TCGA-49-4490-01A-21R-1858-07	unc.edu.5e45c9ab-f5fe-497b-b919-72b0d8dec83d.1209627.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-4490-01	TCGA-49-4490-01A-21R-1858-07	unc.edu.5e45c9ab-f5fe-497b-b919-72b0d8dec83d.1760495.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6980-01	TCGA-55-6980-01A-11R-1949-07	unc.edu.5eae1d0f-5ca1-499b-963f-2fce4807ccc6.1204615.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6980-01	TCGA-55-6980-01A-11R-1949-07	unc.edu.5eae1d0f-5ca1-499b-963f-2fce4807ccc6.1206131.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6980-01	TCGA-55-6980-01A-11R-1949-07	unc.edu.5eae1d0f-5ca1-499b-963f-2fce4807ccc6.1206132.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6980-01	TCGA-55-6980-01A-11R-1949-07	unc.edu.5eae1d0f-5ca1-499b-963f-2fce4807ccc6.1206646.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6980-01	TCGA-55-6980-01A-11R-1949-07	unc.edu.5eae1d0f-5ca1-499b-963f-2fce4807ccc6.1206653.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6980-01	TCGA-55-6980-01A-11R-1949-07	unc.edu.5eae1d0f-5ca1-499b-963f-2fce4807ccc6.1759495.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2662-01	TCGA-44-2662-01A-01R-0946-07	unc.edu.5ec48286-3f47-49eb-83ba-a1169f734bba.1096885.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2662-01	TCGA-44-2662-01A-01R-0946-07	unc.edu.5ec48286-3f47-49eb-83ba-a1169f734bba.1099106.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2662-01	TCGA-44-2662-01A-01R-0946-07	unc.edu.5ec48286-3f47-49eb-83ba-a1169f734bba.1099107.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2662-01	TCGA-44-2662-01A-01R-0946-07	unc.edu.5ec48286-3f47-49eb-83ba-a1169f734bba.1099164.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2662-01	TCGA-44-2662-01A-01R-0946-07	unc.edu.5ec48286-3f47-49eb-83ba-a1169f734bba.1099165.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-44-2662-01	TCGA-44-2662-01A-01R-0946-07	unc.edu.5ec48286-3f47-49eb-83ba-a1169f734bba.1760522.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6982-01	TCGA-55-6982-01A-11R-1949-07	unc.edu.681fbd5b-5bff-434d-8ff4-d995fc517e93.1092472.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6982-01	TCGA-55-6982-01A-11R-1949-07	unc.edu.681fbd5b-5bff-434d-8ff4-d995fc517e93.1093854.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6982-01	TCGA-55-6982-01A-11R-1949-07	unc.edu.681fbd5b-5bff-434d-8ff4-d995fc517e93.1093855.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6982-01	TCGA-55-6982-01A-11R-1949-07	unc.edu.681fbd5b-5bff-434d-8ff4-d995fc517e93.1094194.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6982-01	TCGA-55-6982-01A-11R-1949-07	unc.edu.681fbd5b-5bff-434d-8ff4-d995fc517e93.1094197.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-55-6982-01	TCGA-55-6982-01A-11R-1949-07	unc.edu.681fbd5b-5bff-434d-8ff4-d995fc517e93.1759715.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6744-11	TCGA-49-6744-11A-01R-1858-07	unc.edu.6abcb12e-73c2-491e-b9f3-4f61f8a4e854.1106189.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6744-11	TCGA-49-6744-11A-01R-1858-07	unc.edu.6abcb12e-73c2-491e-b9f3-4f61f8a4e854.1108709.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6744-11	TCGA-49-6744-11A-01R-1858-07	unc.edu.6abcb12e-73c2-491e-b9f3-4f61f8a4e854.1108710.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6744-11	TCGA-49-6744-11A-01R-1858-07	unc.edu.6abcb12e-73c2-491e-b9f3-4f61f8a4e854.1108774.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6744-11	TCGA-49-6744-11A-01R-1858-07	unc.edu.6abcb12e-73c2-491e-b9f3-4f61f8a4e854.1108775.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-49-6744-11	TCGA-49-6744-11A-01R-1858-07	unc.edu.6abcb12e-73c2-491e-b9f3-4f61f8a4e854.1760521.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-73-4676-11	TCGA-73-4676-11A-01R-1755-07	unc.edu.6c12591a-55fa-4a7e-8eed-da9d698afb35.1226999.junction_quantification.txt
